"id","asset_id","market","timestamp","hash","changes"
3005,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.042 +0100,"60caff329f98743dc35a39a4d4ae291cd769d5f6","[{""side"": ""SELL"", ""size"": ""1550"", ""price"": ""0.29""}]"
3007,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.144 +0100,"437cb2a1666c699ec39e2b5e4396d7e9ed059488","[{""side"": ""SELL"", ""size"": ""7433"", ""price"": ""0.33""}]"
3012,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.232 +0100,"506c5d25d0d9ae8d79bc38b257173f9c687c661e","[{""side"": ""SELL"", ""size"": ""13326"", ""price"": ""0.3""}]"
3014,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.337 +0100,"3b8da90b0ffebe9dca3690aca34dbf09b34e995a","[{""side"": ""SELL"", ""size"": ""6925"", ""price"": ""0.33""}, {""side"": ""SELL"", ""size"": ""3128"", ""price"": ""0.34""}]"
3015,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.425 +0100,cfbb7d1742d8981d7d95edf3ed9d6ba71007603a,"[{""side"": ""SELL"", ""size"": ""4064"", ""price"": ""0.31""}]"
3016,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.522 +0100,a7fceb7703789a9f6fc512612b3935c3d078e2a9,"[{""side"": ""SELL"", ""size"": ""1755"", ""price"": ""0.29""}]"
3017,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.614 +0100,c3f0c96fc7187c6d0b2f4f523e8b2a3793fd1fef,"[{""side"": ""SELL"", ""size"": ""4552.77"", ""price"": ""0.32""}]"
3018,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.710 +0100,"6150d0aed15bdcf2c1902c7f5199c841ebdff37a","[{""side"": ""SELL"", ""size"": ""13427"", ""price"": ""0.3""}]"
3020,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.827 +0100,"88641199da16c61b44961ffcdb1c32a62a3a6256","[{""side"": ""SELL"", ""size"": ""4425"", ""price"": ""0.33""}]"
3021,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:07.902 +0100,"79516f503dfb9cdbacfd04e37cdaaf9b000852ec","[{""side"": ""SELL"", ""size"": ""4165"", ""price"": ""0.31""}]"
3022,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:08.017 +0100,ac9f610fe83aa1999b94bffae84487bdbdcfe253,"[{""side"": ""SELL"", ""size"": ""900"", ""price"": ""0.23""}]"
3024,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:08.090 +0100,"8a0ac9f8e7a62e471896911354dc95b42c257946","[{""side"": ""SELL"", ""size"": ""4653.77"", ""price"": ""0.32""}]"
3025,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:08.207 +0100,"82b77627d875ced422ae2e6594b62bf65e5890c2","[{""side"": ""SELL"", ""size"": ""4091.48"", ""price"": ""0.24""}]"
3027,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:08.394 +0100,d5165edb02e963de13701b85d8021a523a7b99a3,"[{""side"": ""SELL"", ""size"": ""5165"", ""price"": ""0.31""}]"
3031,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:08.582 +0100,df77c567ca8297fc357194887625783af6c09cbc,"[{""side"": ""SELL"", ""size"": ""5653.77"", ""price"": ""0.32""}]"
3132,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:14.109 +0100,"33f4bb06b1721c6dfbcc336d772def8846655672","[{""side"": ""SELL"", ""size"": ""2000"", ""price"": ""0.36""}]"
3134,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:14.306 +0100,"6cf8f495d93af6d454cdae8093f71c9b9df739cb","[{""side"": ""SELL"", ""size"": ""4295.48"", ""price"": ""0.24""}]"
3139,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:14.565 +0100,dc8b91d75f06a77938297a31d7d9d4395c06fab9,"[{""side"": ""SELL"", ""size"": ""1806"", ""price"": ""0.29""}]"
3141,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:14.759 +0100,a7791505eec24542f9e972350f56dd63a22a94c4,"[{""side"": ""SELL"", ""size"": ""13478"", ""price"": ""0.3""}]"
3146,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:14.949 +0100,"503ff2b351a91ad71df708392a1d4a16e8195ac9","[{""side"": ""SELL"", ""size"": ""5266"", ""price"": ""0.31""}]"
3149,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:15.140 +0100,"7939a961597d4b75607f4227c18ea5061e6d0f32","[{""side"": ""SELL"", ""size"": ""5754.77"", ""price"": ""0.32""}]"
3151,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:15.329 +0100,"6c3339e560bd32ec0b068cd8bfd6f016c2004274","[{""side"": ""SELL"", ""size"": ""4826"", ""price"": ""0.33""}]"
3157,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:15.533 +0100,"282f4dee53d6607283bd46b54ac0099fa36bac00","[{""side"": ""SELL"", ""size"": ""3229"", ""price"": ""0.34""}]"
3346,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:30.807 +0100,be1a366dfc6b9eb54446f2f68d512443aacef327,"[{""side"": ""SELL"", ""size"": ""2295.48"", ""price"": ""0.24""}]"
3352,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:31.024 +0100,d6170d28863ca7c30746f0bafc2d0e20af5e290b,"[{""side"": ""SELL"", ""size"": ""2000"", ""price"": ""0.25""}]"
3418,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:34.808 +0100,"4caec0ec83aab47d7d7b2365c267aed5d1523088","[{""side"": ""SELL"", ""size"": ""5246.77"", ""price"": ""0.32""}]"
3420,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:35.002 +0100,"6a6f12ce4d5f1de8aa462d2e992f3a92453f7910","[{""side"": ""SELL"", ""size"": ""2205"", ""price"": ""0.25""}]"
3422,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:35.190 +0100,da0a1f07b4710e2bf96a1eb6ad7a33e115475a69,"[{""side"": ""SELL"", ""size"": ""1907"", ""price"": ""0.29""}]"
3426,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:35.385 +0100,"73e765d143dfa38d8a29fe9568b9aff392e44734","[{""side"": ""SELL"", ""size"": ""13579"", ""price"": ""0.3""}]"
3427,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:35.578 +0100,"38c50bf6531e5df11f18f5cbeb2b62f7cabe0db9","[{""side"": ""SELL"", ""size"": ""5367"", ""price"": ""0.31""}]"
3443,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:36.321 +0100,"847cea5214a38cc978e65c8b703e788f3e8e2ab1","[{""side"": ""SELL"", ""size"": ""4738.77"", ""price"": ""0.32""}]"
3447,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:36.502 +0100,"34ee28914600f62fc1e47305582ec1979b681b1d","[{""side"": ""SELL"", ""size"": ""2410"", ""price"": ""0.25""}]"
3448,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:36.690 +0100,"57ef04e3931dbe48ed585f1384d73afb53b64ecf","[{""side"": ""SELL"", ""size"": ""2008"", ""price"": ""0.29""}]"
3452,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:36.876 +0100,"60db211dd902bcb30fc6870a99bac5190f2e08fc","[{""side"": ""SELL"", ""size"": ""4230.77"", ""price"": ""0.32""}, {""side"": ""SELL"", ""size"": ""13680"", ""price"": ""0.3""}]"
3453,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:36.964 +0100,"7df7310eafa22fed19a1340ed22a7a14b5c59ee2","[{""side"": ""SELL"", ""size"": ""1730.77"", ""price"": ""0.32""}]"
3456,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:37.060 +0100,"4a39f4642a29f4067a7894505d67ab17a6a92a3f","[{""side"": ""SELL"", ""size"": ""2615"", ""price"": ""0.25""}, {""side"": ""SELL"", ""size"": ""5468"", ""price"": ""0.31""}]"
3458,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:37.152 +0100,"3e0170f09dbaaa722d554fafa10be7e0a72531a0","[{""side"": ""SELL"", ""size"": ""3115"", ""price"": ""0.25""}]"
3460,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:37.279 +0100,"9b3899549efd33c3a20075063f423fecc6dc48b0","[{""side"": ""SELL"", ""size"": ""2109"", ""price"": ""0.29""}]"
3463,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:37.358 +0100,"69efc3dfc91a6f9908bd4bb0b6af41257d6a85b4","[{""side"": ""SELL"", ""size"": ""14680"", ""price"": ""0.3""}, {""side"": ""SELL"", ""size"": ""2520"", ""price"": ""0.35""}]"
3464,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:37.467 +0100,b6ed3be4b0a40200592bd925be580d68bbdb8f7a,"[{""side"": ""SELL"", ""size"": ""14781"", ""price"": ""0.3""}]"
3467,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:37.552 +0100,"37ca5dd612f0527c1005e922a3289feb29369e7a","[{""side"": ""SELL"", ""size"": ""6468"", ""price"": ""0.31""}, {""side"": ""SELL"", ""size"": ""3319"", ""price"": ""0.25""}]"
3474,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:37.662 +0100,"5f6941c544d90d7bb73c474c40f7a9baf415855a","[{""side"": ""SELL"", ""size"": ""6569"", ""price"": ""0.31""}]"
3475,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:37.739 +0100,"479f520a89b5ec7f8a3775bde7d5b02be0dcde7f","[{""side"": ""SELL"", ""size"": ""2211"", ""price"": ""0.29""}]"
3479,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:37.928 +0100,"1cae842be85bf923b375552d37ebcfca802c544e","[{""side"": ""SELL"", ""size"": ""14882"", ""price"": ""0.3""}]"
3483,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:38.125 +0100,"8dc60dd710b1d34dfdc7952174b7dcc38fe707a9","[{""side"": ""SELL"", ""size"": ""6670"", ""price"": ""0.31""}]"
3484,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:38.322 +0100,"3dc67871e8ad5b4b11bdc1be49bfdba48c671707","[{""side"": ""SELL"", ""size"": ""2131.77"", ""price"": ""0.32""}]"
3487,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:38.525 +0100,df5e487845920829620e1aa59064c16a5da8dee1,"[{""side"": ""SELL"", ""size"": ""4927"", ""price"": ""0.33""}]"
3524,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:40.213 +0100,"0626f11b1bfe2488874b5e98a148d61e03236798","[{""side"": ""SELL"", ""size"": ""1510"", ""price"": ""0.35""}]"
3531,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:40.406 +0100,"676e703e81822dd98292ee4943b0c038d025448d","[{""side"": ""SELL"", ""size"": ""3574"", ""price"": ""0.25""}]"
3536,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:40.598 +0100,"410fa7ae2a5bbe7f91e618547a17465d7979b518","[{""side"": ""SELL"", ""size"": ""2262"", ""price"": ""0.29""}]"
3540,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:40.790 +0100,fd30a62a20f2020c6958cd0b947323a7d2254a62,"[{""side"": ""SELL"", ""size"": ""14983"", ""price"": ""0.3""}]"
3541,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:40.841 +0100,"22bec553a279b7fbb29f36b656bbf9ce03f62284","[{""side"": ""SELL"", ""size"": ""1574"", ""price"": ""0.25""}]"
3548,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:40.982 +0100,"71c28342a10e5666c598d21338e125366511109e","[{""side"": ""SELL"", ""size"": ""6771"", ""price"": ""0.31""}]"
3551,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:41.021 +0100,"7cb739949cb2cbfa7c7952b2cffda505135b074d","[{""side"": ""SELL"", ""size"": ""4295.48"", ""price"": ""0.24""}]"
3556,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:41.172 +0100,addc0a19b9573cbb17a4f8b2adf9975015afd1dc,"[{""side"": ""SELL"", ""size"": ""2532.77"", ""price"": ""0.32""}]"
3563,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:41.377 +0100,e98c9fb173ae043fb24cb003721adba33c0a84dd,"[{""side"": ""SELL"", ""size"": ""5028"", ""price"": ""0.33""}]"
3653,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:46.560 +0100,ad59701510243773bbe456eb8bf44a3570e11a73,"[{""side"": ""SELL"", ""size"": ""300"", ""price"": ""0.23""}]"
3661,"19132077152294710079876824487679725658489209861892422335113898186089131197703","0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3",2025-01-25 18:16:46.939 +0100,"337b7bed4f665a27bd18d25608536634ea7ba26d","[{""side"": ""SELL"", ""size"": ""2295.48"", ""price"": ""0.24""}]"
